duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
210066,FALSE,2006,49,0.474,0.71,1,-4.606,1,0.029,0.0548,0,0.0974,0.591,78.969,"pop, R&B"
229040,FALSE,2005,69,0.536,0.612,4,-5.847,1,0.272,0.119,0,0.209,0.57,86.768,"hip hop, pop, R&B"
208493,FALSE,2006,0,0.688,0.734,9,-4.569,1,0.0274,0.00462,0,0.0756,0.46,140.004,pop
203506,FALSE,2006,73,0.391,0.808,8,-6.209,0,0.0892,0.0759,0,0.149,0.737,100.304,rock
262466,FALSE,2007,75,0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,"pop, R&B"
275986,FALSE,2008,81,0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,"hip hop, pop, R&B"
251240,FALSE,2007,79,0.788,0.844,2,-3.131,1,0.0334,0.25,6.78e-4,0.0723,0.382,113.324,pop
268120,FALSE,2006,76,0.708,0.641,7,-4.296,1,0.0335,0.205,0,0.0945,0.253,113.082,"pop, R&B"
219413,FALSE,2007,0,0.698,0.844,1,-4.789,1,0.0544,0.00253,4.26e-4,0.124,0.896,105.828,pop
232533,FALSE,2005,78,0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,pop
448573,FALSE,2006,70,0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76,pop
246466,FALSE,2006,71,0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,"pop, R&B"
179120,FALSE,2007,80,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,"hip hop, pop, R&B"
223080,FALSE,2006,81,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,"hip hop, pop, latin"
151973,FALSE,2012,43,0.762,0.754,0,-3.425,0,0.046,2.2e-4,0.0665,0.146,0.715,129.026,set()
223111,FALSE,2007,73,0.627,0.954,2,-4.804,1,0.0425,0.0015,8.14e-4,0.292,0.312,128.016,Dance/Electronic
209800,FALSE,2007,65,0.767,0.881,9,-3.988,1,0.0301,0.00133,1.39e-4,0.0551,0.961,130.018,"pop, Dance/Electronic"
212360,TRUE,2006,58,0.94,0.743,5,-5.166,0,0.0475,0.317,0,0.0909,0.932,118.988,pop
234026,TRUE,2007,70,0.975,0.711,8,-3.904,1,0.0632,0.168,5.52e-4,0.0799,0.815,110.621,"hip hop, pop, R&B"
247946,TRUE,2007,67,0.63,0.782,8,-5.44,0,0.132,0.0828,0,0.034,0.418,140.144,"hip hop, pop"
198567,FALSE,2007,0,0.537,0.937,0,-4.543,1,0.0523,0.00102,0.035,0.0917,0.324,124.938,"pop, Dance/Electronic"
150533,FALSE,2015,0,0.827,0.931,7,-4.474,1,0.202,0.0153,0.21,0.0992,0.491,127.995,"pop, Dance/Electronic"
237053,FALSE,2006,68,0.701,0.724,0,-5.751,0,0.145,0.267,0,0.0867,0.425,132.035,"pop, R&B"
311866,TRUE,2007,54,0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992,hip hop
199853,FALSE,2007,64,0.764,0.751,8,-3.74,1,0.0703,0.00554,2.37e-4,0.164,0.418,91.977,"pop, R&B"
237173,FALSE,2007,59,0.584,0.681,1,-5.084,0,0.0781,0.495,0,0.289,0.821,79.702,"hip hop, pop"
247066,TRUE,2006,53,0.865,0.45,0,-9.387,1,0.0417,0.0359,1.28e-6,0.308,0.352,99.989,pop
221933,FALSE,2007,74,0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,"hip hop, pop"
247413,TRUE,2006,59,0.744,0.697,11,-5.063,0,0.197,0.0106,0,0.0842,0.767,149.28,"hip hop, pop"
214386,TRUE,2006,0,0.709,0.891,0,-3.688,1,0.0528,0.00144,0,0.034,0.886,141.04,pop
212280,FALSE,2008,69,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,"hip hop, pop, R&B"
209533,FALSE,2007,62,0.822,0.905,5,-4.032,0,0.241,0.123,0,0.0496,0.674,128.014,"hip hop, pop, R&B"
271600,TRUE,2007,47,0.596,0.62,5,-6.133,0,0.039,0.0122,0,0.82,0.102,80.029,hip hop
152333,FALSE,2006,17,0.847,0.861,6,-6.632,1,0.0603,0.278,0.029,0.0626,0.724,127.894,set()
205613,FALSE,2007,77,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-6,0.138,0.287,120.119,"rock, metal"
255706,FALSE,2007,60,0.918,0.857,3,-5.032,0,0.0623,0.166,3e-4,0.0855,0.972,121.006,"hip hop, pop, R&B"
250666,FALSE,2007,68,0.729,0.658,10,-3.386,0,0.225,0.0506,0,0.0693,0.551,140.043,"hip hop, pop, R&B"
253400,TRUE,2007,61,0.619,0.709,7,-4.633,1,0.0395,0.00541,0,0.507,0.68,144.972,"hip hop, pop"
208106,FALSE,2007,73,0.644,0.939,11,-3.486,0,0.0456,0.157,0,0.233,0.861,106.031,"rock, metal"
252973,FALSE,2006,66,0.606,0.591,0,-7.228,0,0.087,0.0756,0,0.328,0.477,95.802,pop
253706,NA,2007,59,0.621,0.6,8,-6.349,1,0.576,0.277,0,0.495,0.485,80.021,"hip hop, pop"
253573,TRUE,2007,62,0.607,0.599,11,-6.886,1,0.0995,0.33,0,0.199,0.562,86.491,"hip hop, pop, R&B"
193893,TRUE,2007,73,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-6,0.0543,0.607,132.078,"rock, metal"
202066,FALSE,2006,64,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11e-6,0.118,0.372,175.788,pop
172866,FALSE,2007,67,0.42,0.974,1,-4.706,1,0.191,8.15e-5,0.00155,0.0871,0.463,165.182,rock
276160,FALSE,2006,72,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-5,0.682,0.808,119.952,pop
246600,TRUE,2006,64,0.811,0.757,0,-6.447,1,0.23,0.298,0,0.103,0.565,130.993,"pop, R&B"
166373,TRUE,2007,73,0.529,0.967,1,-3.647,0,0.0508,0.114,0,0.61,0.596,140.127,"rock, metal"
161920,FALSE,2006,80,0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,rock
333680,FALSE,2007,57,0.787,0.808,7,-5.454,1,0.0511,0.0143,0.257,0.0466,0.942,127.99,"hip hop, pop, Dance/Electronic"
212400,FALSE,2007,66,0.584,0.699,1,-6.065,0,0.0378,6.52e-5,6.05e-5,0.486,0.585,82.499,"pop, R&B"
216600,TRUE,2007,75,0.56,0.959,7,-2.433,1,0.102,7.22e-4,2.21e-4,0.209,0.669,163.983,pop
266840,FALSE,2007,74,0.81,0.538,0,-5.784,0,0.0356,0.528,0,0.0951,0.828,109.97,"pop, R&B"
215173,NA,2016,45,0.45,0.921,10,-3.476,0,0.0538,0.0467,0,0.311,0.413,145.959,"pop, rock, metal"
173040,TRUE,2013,48,0.794,0.777,1,-3.696,0,0.0813,0.0982,0,0.202,0.706,160.022,"hip hop, pop"
273133,FALSE,2007,70,0.412,0.876,5,-6.008,0,0.47,0.102,0,0.297,0.703,130.159,"hip hop, pop, R&B"
165120,FALSE,2007,65,0.463,0.836,2,-2.776,0,0.0381,4.18e-4,7.38e-6,0.25,0.713,141.955,rock
238800,TRUE,2007,3,0.675,0.394,8,-8.539,1,0.133,0.0611,0,0.214,0.405,104.987,"hip hop, pop, R&B"
324906,TRUE,2006,59,0.88,0.438,0,-7.562,1,0.248,0.0147,0,0.0907,0.714,90.02,"hip hop, pop"
292373,TRUE,2006,63,0.906,0.584,8,-7.72,0,0.316,0.0576,0,0.128,0.831,129.055,"pop, R&B"
256426,FALSE,2006,57,0.775,0.731,8,-5.446,1,0.134,0.189,0,0.129,0.821,131.105,"hip hop, pop, R&B"
242586,FALSE,2007,57,0.704,0.854,10,-5.477,0,0.183,0.0185,0,0.148,0.688,92.988,"hip hop, pop, R&B"
252040,FALSE,2005,69,0.616,0.91,0,-3.004,1,0.0386,0.0459,0,0.343,0.693,144.072,"rock, metal"
203506,FALSE,2007,76,0.459,0.891,10,-5.057,0,0.0623,0.00511,0,0.106,0.588,154.837,rock
444333,TRUE,2006,57,0.859,0.681,1,-6.247,1,0.0549,0.34,1.61e-4,0.213,0.852,121.243,pop
182826,NA,2007,76,0.459,0.895,2,-3.126,1,0.0805,0.00725,0,0.206,0.572,181.04,rock
241293,TRUE,2006,76,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-5,0.0861,0.378,122.728,R&B
238360,FALSE,2007,58,0.808,0.721,1,-5.165,1,0.213,0.197,0,0.205,0.773,94.955,"hip hop, pop, R&B"
267413,FALSE,2006,56,0.697,0.629,9,-5.757,1,0.0425,0.409,3.8e-6,0.0819,0.439,123.279,"pop, R&B"
219533,FALSE,2007,45,0.753,0.759,8,-4.829,1,0.0487,0.0523,0,0.0263,0.706,114.999,"pop, latin"
178613,FALSE,2017,59,0.716,0.757,11,-5.438,0,0.0329,0.0258,0.00392,0.16,0.877,139.986,Dance/Electronic
254920,FALSE,2005,36,0.477,0.865,4,-4.462,0,0.0395,0.00877,4.52e-5,0.271,0.413,120.872,"pop, Dance/Electronic"
211080,TRUE,2007,62,0.803,0.851,7,-2.429,1,0.0357,0.00485,3.58e-4,0.0577,0.881,113.996,pop
212040,FALSE,2007,68,0.435,0.887,9,-4.07,1,0.0636,7.47e-4,0,0.0327,0.408,199.935,rock
211520,FALSE,2007,72,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-6,0.113,0.731,172.977,"pop, rock"
223533,NA,2019,30,0.451,0.682,2,-5.295,0,0.029,0.205,0,0.175,0.254,139.913,"pop, rock, metal"
261026,FALSE,2006,52,0.723,0.644,11,-6.863,0,0.222,0.00308,0,0.352,0.645,144.09,"hip hop, pop"
269373,FALSE,2007,78,0.433,0.959,9,-4.04,1,0.0431,9.17e-4,0,0.028,0.365,172.984,"rock, metal"
255413,TRUE,2007,61,0.444,0.708,4,-5.926,0,0.126,0.0419,0,0.0775,0.26,105.412,"hip hop, pop, R&B"
204200,FALSE,2007,67,0.451,0.939,5,-2.82,0,0.0512,0.00673,4.85e-6,0.0774,0.448,93.416,rock
232946,FALSE,2007,46,0.626,0.906,0,-4.334,1,0.0403,0.00128,8.52e-6,0.137,0.346,118.035,pop
238266,FALSE,2006,57,0.772,0.59,6,-6.957,1,0.183,0.0917,0,0.101,0.743,83.998,"hip hop, pop, R&B"
236080,TRUE,2006,0,0.685,0.8,1,-6.564,1,0.298,0.0847,0,0.092,0.483,120.226,"hip hop, pop"
192000,FALSE,2006,74,0.545,0.932,7,-2.189,0,0.0399,6.65e-4,0,0.127,0.464,92.956,pop
187733,FALSE,2006,69,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,pop
194213,FALSE,2006,66,0.686,0.789,8,-4.713,0,0.23,0.0125,0.0147,0.142,0.72,172.976,pop
225373,FALSE,2007,78,0.762,0.661,1,-6.075,0,0.0687,0.15,0,0.256,0.769,130.009,"hip hop, pop, R&B"
293066,TRUE,2006,52,0.801,0.454,2,-6.035,1,0.0371,0.225,0,0.226,0.34,125.139,pop
280026,FALSE,2007,68,0.72,0.668,9,-7.928,1,0.0269,0.0652,0.00664,0.0789,0.768,123.007,pop
199946,FALSE,2005,76,0.519,0.749,6,-3.318,0,0.0405,0.271,0,0.119,0.29,147.905,"pop, country"
295933,FALSE,2006,52,0.67,0.8,3,-6.731,1,0.0652,0.00184,3.56e-4,0.466,0.656,123.802,Dance/Electronic
227960,FALSE,2007,2,0.451,0.55,1,-8.137,1,0.262,0.0108,0,0.0737,0.594,80.001,"hip hop, pop, R&B"
287480,TRUE,2007,61,0.727,0.71,4,-6.142,1,0.0742,0.0104,0,0.107,0.378,81.995,"hip hop, pop"
240493,FALSE,2007,68,0.457,0.719,4,-3.921,0,0.0323,0.191,0,0.228,0.168,142.034,pop
263920,NA,2007,57,0.697,0.86,11,-5.181,1,0.43,0.0368,0,0.0721,0.433,160.895,"hip hop, pop"
235173,FALSE,2006,57,0.673,0.913,4,-4.981,1,0.0664,0.0304,0.00298,0.113,0.587,124.484,pop
235693,FALSE,2007,53,0.344,0.921,2,-3.049,1,0.0459,0.00143,1.13e-5,0.38,0.396,126.766,"rock, pop"
261320,FALSE,2007,58,0.764,0.487,0,-6.734,1,0.0281,0.25,0,0.184,0.352,116.027,set()
241133,FALSE,2007,56,0.733,0.744,1,-3.51,1,0.0553,0.0772,0,0.341,0.529,92.515,set()
206520,FALSE,2007,62,0.423,0.94,1,-4.012,0,0.0635,0.00166,0,0.178,0.505,149.934,pop
237760,FALSE,2007,58,0.357,0.774,2,-4.226,1,0.034,0.0376,0,0.348,0.348,164.054,pop
275106,FALSE,2007,64,0.684,0.606,5,-7.268,0,0.0504,0.17,0,0.058,0.723,127.901,"hip hop, pop, R&B, Dance/Electronic"
334666,FALSE,2006,79,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-5,0.119,0.599,104.655,rock
280680,TRUE,2006,51,0.405,0.721,1,-6.97,1,0.283,0.329,0,0.252,0.815,92.854,"hip hop, pop"
231400,FALSE,2008,80,0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,"hip hop, pop"
179640,FALSE,2008,73,0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,pop
229413,FALSE,2008,74,0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.082,"hip hop, pop, R&B"
253813,FALSE,2007,77,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-6,0.134,0.167,90.04,"pop, R&B"
184400,FALSE,2007,74,0.653,0.604,8,-6.017,1,0.0278,0.0292,0,0.097,0.101,118.016,"hip hop, pop, R&B"
232000,FALSE,2008,71,0.668,0.673,1,-5.714,1,0.145,0.48,0,0.194,0.727,171.812,"pop, R&B"
252120,FALSE,2007,70,0.662,0.693,3,-4.298,1,0.0698,0.134,0,0.145,0.655,86.009,"hip hop, pop, R&B"
249146,FALSE,2008,66,0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.427,90.007,"pop, R&B"
246053,TRUE,2008,75,0.949,0.79,8,-5.957,1,0.0756,0.00437,0,0.0816,0.807,117.002,"hip hop, pop, R&B"
216146,FALSE,2007,70,0.715,0.8,4,-5.144,0,0.057,0.0271,0,0.0648,0.445,129.023,"hip hop, pop"
209800,FALSE,2007,65,0.767,0.881,9,-3.988,1,0.0301,0.00133,1.39e-4,0.0551,0.961,130.018,"pop, Dance/Electronic"
238626,FALSE,2008,76,0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,"hip hop, pop, R&B"
190013,FALSE,2011,1,0.493,0.849,7,-6.139,0,0.0576,3.37e-4,0.00672,0.355,0.483,127.999,hip hop
196053,FALSE,2007,61,0.712,0.911,5,-3.866,0,0.0445,0.689,8.02e-6,0.107,0.85,117.533,pop
299333,TRUE,2008,69,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,"hip hop, pop"
148186,FALSE,2008,63,0.639,0.976,1,-5.503,1,0.354,0.0213,0,0.0856,0.354,147.99,pop
237506,TRUE,2007,52,0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,hip hop
189693,FALSE,2009,71,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,pop
220226,FALSE,2008,73,0.706,0.841,7,-3.956,1,0.0418,7.95e-5,0,0.0688,0.861,132.032,pop
267080,FALSE,2008,77,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-5,0.0535,0.542,122.668,"hip hop, pop, R&B"
245520,FALSE,2007,56,0.756,0.829,11,-3.973,1,0.0682,0.003,3.46e-5,0.0578,0.504,120.163,"hip hop, pop"
240746,FALSE,2008,69,0.83,0.857,8,-4.194,0,0.152,0.262,0,0.413,0.607,137.982,pop
224400,FALSE,2008,76,0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139,pop
157432,FALSE,2008,65,0.605,0.874,7,-4.949,0,0.0295,5.63e-4,0.812,0.112,0.836,125.99,"pop, Dance/Electronic"
207920,FALSE,2010,34,0.888,0.823,10,-6.351,0,0.0538,0.00499,0,0.291,0.623,102.757,"hip hop, pop, R&B"
321293,TRUE,2008,69,0.654,0.77,9,-6.091,0,0.0353,0.00342,0,0.0887,0.272,137.616,"hip hop, pop"
287906,FALSE,2008,57,0.837,0.954,8,-3.512,0,0.0414,0.0933,4.05e-4,0.143,0.972,127.019,pop
245680,FALSE,2008,72,0.671,0.685,11,-5.762,0,0.05,0.00165,0,0.398,0.368,118.449,"pop, R&B"
327880,TRUE,2007,46,0.788,0.549,9,-8.793,0,0.0732,0.0352,0.127,0.147,0.449,120.051,"hip hop, pop"
221933,FALSE,2007,74,0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,"hip hop, pop"
212106,FALSE,2007,64,0.769,0.638,11,-5.054,1,0.216,0.0902,0,0.0857,0.782,115.007,pop
338853,TRUE,2008,75,0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,"hip hop, pop"
234360,FALSE,2008,65,0.709,0.745,4,-6.437,0,0.0738,0.0225,5.2e-5,0.154,0.576,126.027,"pop, R&B"
221840,TRUE,2008,69,0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,"hip hop, pop"
243013,FALSE,2008,61,0.775,0.641,1,-6.718,1,0.038,0.0327,0,0.18,0.305,119.974,"hip hop, pop, R&B"
190453,FALSE,2007,0,0.692,0.911,9,-5.098,0,0.177,0.0149,7.34e-5,0.112,0.801,138.975,pop
176453,FALSE,2008,65,0.645,0.984,4,-7.051,1,0.0508,0.164,0.00701,0.164,0.553,144.954,pop
250666,FALSE,2007,68,0.729,0.658,10,-3.386,0,0.225,0.0506,0,0.0693,0.551,140.043,"hip hop, pop, R&B"
208106,FALSE,2007,73,0.644,0.939,11,-3.486,0,0.0456,0.157,0,0.233,0.861,106.031,"rock, metal"
210680,FALSE,2008,51,0.632,0.972,3,-2.423,0,0.121,0.121,7.74e-5,0.0317,0.845,87,pop
204093,FALSE,2011,68,0.878,0.746,11,-4.281,1,0.0451,0.0476,0,0.154,0.792,111.996,"hip hop, pop, Dance/Electronic"
202133,NA,2008,56,0.671,0.701,6,-5.035,1,0.0288,0.0607,2.7e-6,0.163,0.585,131.977,R&B
262240,FALSE,2007,56,0.486,0.765,4,-4.23,0,0.128,0.0239,3.02e-5,0.11,0.386,141.933,"rock, blues"
188493,TRUE,2007,66,0.84,0.571,10,-7.421,1,0.0797,0.16,0,0.406,0.617,116.59,"hip hop, pop, R&B"
218400,FALSE,2008,64,0.756,0.612,5,-4.371,1,0.0317,0.0659,0,0.274,0.452,111.572,"pop, R&B"
236693,FALSE,2008,65,0.752,0.921,5,-4.321,0,0.0696,0.0182,0,0.256,0.634,115.033,"hip hop, pop, R&B"
203440,NA,2008,62,0.726,0.881,9,-3.892,0,0.0391,0.203,0,0.108,0.682,110.019,pop
177826,TRUE,2008,78,0.55,0.917,0,-3.159,1,0.0638,0.00428,0,0.197,0.601,126.115,"rock, pop, metal"
203493,TRUE,2007,47,0.667,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.917,hip hop
284733,TRUE,2008,78,0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,R&B
222826,TRUE,2008,69,0.512,0.864,7,-4.146,1,0.0338,8.21e-4,0,0.0982,0.527,138.018,"rock, metal"
313346,FALSE,2008,57,0.356,0.966,7,-4.13,0,0.0825,2.62e-4,0.148,0.192,0.215,173.992,Dance/Electronic
320893,TRUE,2008,60,0.673,0.766,11,-5.018,1,0.349,0.0724,0,0.0563,0.382,148.113,"hip hop, pop"
244266,NA,2008,57,0.774,0.653,8,-5.158,0,0.05,0.0912,0,0.151,0.818,120.01,"pop, R&B"
215160,TRUE,2008,76,0.534,0.87,11,-3.078,0,0.0425,3.34e-4,0,0.241,0.462,126.019,pop
270306,FALSE,2008,66,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,hip hop
216317,TRUE,2008,54,0.687,0.668,5,-4.061,1,0.0282,0.0253,0,0.744,0.418,113.053,"hip hop, pop"
205200,FALSE,2007,1,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-5,0.65,0.485,172.247,"pop, rock"
241960,FALSE,2008,56,0.529,0.934,0,-4.808,1,0.0602,0.00153,5.16e-6,0.118,0.282,127.962,"pop, rock, metal"
190973,FALSE,2007,47,0.654,0.884,9,-5.466,1,0.202,0.151,2.68e-4,0.379,0.851,124.072,"pop, Dance/Electronic"
204733,FALSE,2008,0,0.715,0.665,4,-7.736,0,0.0502,0.0996,0,0.224,0.84,78.502,"pop, R&B"
302840,FALSE,2007,77,0.451,0.931,9,-3.871,1,0.0719,7.6e-4,0.0049,0.361,0.172,122.961,rock
171226,FALSE,2007,55,0.852,0.927,7,-4.497,1,0.0581,0.0109,0.00268,0.054,0.887,107.993,"pop, rock, Dance/Electronic"
244626,TRUE,2008,58,0.694,0.661,7,-4.847,1,0.118,0.00188,0,0.676,0.702,82.48,"hip hop, pop"
222440,FALSE,2007,57,0.595,0.844,7,-4.678,1,0.0331,0.0137,0,0.234,0.603,127.981,"rock, blues, latin"
267866,TRUE,2007,62,0.723,0.322,8,-9.702,1,0.0341,0.014,0,0.119,0.0406,90.063,"hip hop, pop, R&B"
170480,FALSE,2008,59,0.876,0.716,1,-6.884,1,0.135,0.0468,4.82e-4,0.0667,0.755,131.942,"hip hop, Dance/Electronic"
259720,FALSE,2008,71,0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.167,0.346,140.012,"hip hop, pop, R&B"
212360,FALSE,2008,53,0.383,0.703,4,-5.65,0,0.0763,0.00116,2.39e-5,0.112,0.42,135.968,"pop, Dance/Electronic"
207476,FALSE,2008,55,0.733,0.9,9,-4.758,1,0.0341,0.0085,0.0218,0.151,0.937,139.61,Dance/Electronic
310573,FALSE,2008,51,0.755,0.901,9,-3.152,1,0.0893,0.0451,0.0373,0.363,0.959,145.042,"pop, rock, Dance/Electronic"
240760,TRUE,2008,61,0.648,0.801,5,-7.24,0,0.167,0.154,0,0.339,0.807,78.946,"hip hop, pop, R&B"
250453,FALSE,2008,70,0.57,0.717,1,-4.914,1,0.029,0.00967,0,0.0833,0.321,111.91,"pop, R&B"
314720,FALSE,2007,62,0.285,0.462,5,-6.166,0,0.0291,0.428,5.61e-6,0.122,0.0923,142.365,"pop, R&B"
179946,FALSE,2007,67,0.618,0.955,4,-3.836,1,0.0798,0.00221,3.09e-6,0.486,0.79,150.034,"pop, rock"
249533,TRUE,2008,74,0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,"hip hop, pop"
206413,FALSE,2007,62,0.699,0.699,8,-5.564,0,0.0737,0.358,0,0.0912,0.611,94.977,"hip hop, pop, R&B"
223853,FALSE,2007,59,0.492,0.859,4,-4.274,1,0.0332,0.0659,0,0.0756,0.251,92.474,pop
217826,FALSE,2009,63,0.177,0.425,2,-6.211,0,0.0291,0.654,0,0.195,0.0942,182.571,pop
242133,FALSE,2007,64,0.923,0.795,11,-3.61,0,0.117,0.0394,5.65e-4,0.101,0.588,123.021,"pop, R&B"
205160,FALSE,2007,56,0.766,0.692,1,-4.672,1,0.0289,0.0825,0,0.0384,0.691,102.028,"pop, R&B"
242373,NA,2008,80,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-6,0.109,0.417,138.015,"rock, pop"
203346,FALSE,2008,80,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,rock
207000,TRUE,2007,45,0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.487,82.962,hip hop
219920,FALSE,2008,69,0.793,0.859,0,-3.774,1,0.0332,0.266,3.56e-4,0.133,0.964,129.911,"pop, R&B"
213520,FALSE,2008,67,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-5,0.0719,0.487,162.084,pop
220053,FALSE,2007,58,0.458,0.445,9,-8.391,0,0.361,0.64,0,0.118,0.447,82.82,"hip hop, pop, R&B, Dance/Electronic"
206000,FALSE,2008,51,0.438,0.906,3,-4.8,1,0.0438,0.0191,0,0.373,0.684,161.905,"pop, Folk/Acoustic"
233466,FALSE,2007,54,0.566,0.766,2,-5.036,1,0.0399,0.431,0,0.101,0.547,168.005,"pop, R&B"
222653,FALSE,2008,63,0.33,0.58,1,-7.875,0,0.0374,0.0614,0.00129,0.115,0.11,76.093,"rock, pop"
204040,TRUE,2008,1,0.575,0.684,1,-6.007,1,0.325,0.299,0,0.614,0.926,172.155,"hip hop, pop, R&B"
250106,FALSE,2008,60,0.707,0.724,11,-3.887,0,0.051,0.0448,0,0.072,0.659,108.984,"pop, R&B, easy listening"
284186,FALSE,2008,55,0.622,0.882,9,-5.59,0,0.119,0.0912,0,0.216,0.762,77.506,"pop, R&B"
175093,FALSE,2008,68,0.667,0.954,2,-3.462,1,0.0817,0.0296,0,0.331,0.807,114.03,pop
289000,FALSE,2007,64,0.572,0.822,11,-6.015,0,0.361,0.207,0,0.359,0.472,94.812,"hip hop, pop"
278573,FALSE,2008,74,0.672,0.82,11,-4.456,1,0.0459,0.0368,1.88e-4,0.184,0.438,120.005,"hip hop, pop, R&B"
210506,FALSE,2008,1,0.614,0.47,5,-6.09,0,0.0255,0.291,0,0.111,0.329,80.045,"pop, R&B"
234173,FALSE,2007,67,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43e-5,0.13,0.549,163.953,"pop, R&B"
240426,NA,2006,58,0.731,0.563,2,-4.046,1,0.131,0.191,4.2e-4,0.296,0.452,184.009,"pop, R&B"
273826,FALSE,2008,0,0.648,0.516,10,-8.869,0,0.049,0.00179,0,0.0772,0.0756,89.828,"hip hop, pop, R&B"
289133,FALSE,2009,80,0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,"hip hop, pop"
237200,FALSE,2008,77,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-6,0.121,0.787,118.999,pop
261640,NA,2008,74,0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,"pop, R&B"
195853,TRUE,2010,75,0.813,0.627,11,-5.018,0,0.0486,0.0771,6.16e-4,0.131,0.801,130.011,"hip hop, pop, Dance/Electronic"
204640,FALSE,2009,74,0.72,0.672,7,-6.852,1,0.0551,0.009,0,0.232,0.705,124.986,"hip hop, pop"
236266,FALSE,2008,74,0.617,0.741,2,-3.97,1,0.0311,0.131,0,0.0772,0.306,118.984,pop
238506,FALSE,2009,63,0.849,0.599,6,-8.164,1,0.227,0.00301,2.49e-4,0.0763,0.761,126.003,"hip hop, pop, latin"
192360,FALSE,2008,74,0.791,0.733,6,-5.215,0,0.052,0.147,3.81e-4,0.0713,0.761,114.98,pop
216333,FALSE,2008,69,0.894,0.678,6,-5.611,0,0.0523,0.00569,2.43e-6,0.317,0.844,105.024,pop
178013,FALSE,2009,75,0.64,0.957,8,-2.336,1,0.0741,0.0431,0,0.0789,0.692,134.992,"rock, pop, metal"
216026,FALSE,2009,57,0.545,0.953,7,-5.172,1,0.0441,9.41e-4,0.117,0.281,0.558,140.002,"rock, pop, Dance/Electronic"
284373,FALSE,2009,72,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-5,0.324,0.4,130,"hip hop, pop"
211000,FALSE,2008,82,0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,hip hop
